streetLabel	personLabel	genderLabel	occupationLabel	coordinate	postalCode
Händelallee	Georg Friedrich Händel	männlich	Komponist	Point(13.787394 51.056762)	1309
Händelallee	Georg Friedrich Händel	männlich	Organist	Point(13.787394 51.056762)	1309
Händelallee	Georg Friedrich Händel	männlich	Impresario	Point(13.787394 51.056762)	1309
Händelallee	Georg Friedrich Händel	männlich	Geiger	Point(13.787394 51.056762)	1309
Händelallee	Georg Friedrich Händel	männlich	Hochschullehrer	Point(13.787394 51.056762)	1309
Händelallee	Georg Friedrich Händel	männlich	Cembalist	Point(13.787394 51.056762)	1309
Händelallee	Georg Friedrich Händel	männlich	Opernkomponist	Point(13.787394 51.056762)	1309
Schubertstraße	Franz Schubert	männlich	Komponist	Point(13.785731 51.057103)	1307
Schubertstraße	Franz Schubert	männlich	Lehrer	Point(13.785731 51.057103)	1307
Schubertstraße	Franz Schubert	männlich	Pianist	Point(13.785731 51.057103)	1307
Martin-Luther-Straße	Martin Luther	männlich	Schriftsteller	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Schriftsteller	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Komponist	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Komponist	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Rechtsanwalt	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Rechtsanwalt	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Professor	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Professor	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Pastor	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Pastor	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Übersetzer	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Übersetzer	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Prediger	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Prediger	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Reformator	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Reformator	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Presbyter	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Presbyter	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Theologe	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Theologe	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Philosoph	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Philosoph	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Kirchenlieddichter	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Kirchenlieddichter	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	Bibelübersetzer	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	Bibelübersetzer	Point(13.756704 51.064252)	1099
Martin-Luther-Straße	Martin Luther	männlich	westlicher christlicher Mönch	Point(13.755905 51.064501)	1099
Martin-Luther-Platz	Martin Luther	männlich	westlicher christlicher Mönch	Point(13.756704 51.064252)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Schriftsteller	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Dichter	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Bibliothekar	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Dramatiker	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Dramaturg	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Liedtexter	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Theologe	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Kunsthistoriker	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Journalist	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Literaturkritiker	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Philosoph	Point(13.756161 51.061855)	1099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Kritiker	Point(13.756161 51.061855)	1099
Spohrstraße	Louis Spohr	männlich	Komponist	Point(13.813775 51.046138)	1277
Spohrstraße	Louis Spohr	männlich	Dirigent	Point(13.813775 51.046138)	1277
Spohrstraße	Louis Spohr	männlich	Musiker	Point(13.813775 51.046138)	1277
Spohrstraße	Louis Spohr	männlich	Geiger	Point(13.813775 51.046138)	1277
Spohrstraße	Louis Spohr	männlich	Musikwissenschaftler	Point(13.813775 51.046138)	1277
Spohrstraße	Louis Spohr	männlich	Musikpädagoge	Point(13.813775 51.046138)	1277
Tieckstraße	Ludwig Tieck	männlich	Schriftsteller	Point(13.753174 51.061783)	1099
Tieckstraße	Ludwig Tieck	männlich	Dichter	Point(13.753174 51.061783)	1099
Tieckstraße	Ludwig Tieck	männlich	Dramatiker	Point(13.753174 51.061783)	1099
Tieckstraße	Ludwig Tieck	männlich	Übersetzer	Point(13.753174 51.061783)	1099
Tieckstraße	Ludwig Tieck	männlich	Verleger	Point(13.753174 51.061783)	1099
Tieckstraße	Ludwig Tieck	männlich	Literaturkritiker	Point(13.753174 51.061783)	1099
Tieckstraße	Ludwig Tieck	männlich	Romancier	Point(13.753174 51.061783)	1099
Tieckstraße	Ludwig Tieck	männlich	Märchensammler	Point(13.753174 51.061783)	1099
Arndtstraße	Ernst Moritz Arndt	männlich	Schriftsteller	Point(13.773429 51.068022)	1099
Arndtstraße	Ernst Moritz Arndt	männlich	Dichter	Point(13.773429 51.068022)	1099
Arndtstraße	Ernst Moritz Arndt	männlich	Politiker	Point(13.773429 51.068022)	1099
Arndtstraße	Ernst Moritz Arndt	männlich	Historiker	Point(13.773429 51.068022)	1099
Arndtstraße	Ernst Moritz Arndt	männlich	Hochschullehrer	Point(13.773429 51.068022)	1099
Hans-Oster-Straße	Hans Oster	männlich	Militär	Point(13.75675 51.07444)	1099
Hans-Oster-Straße	Hans Oster	männlich	Widerstandskämpfer	Point(13.75675 51.07444)	1099
Gustav-Freytag-Straße	Gustav Freytag	männlich	Schriftsteller	Point(13.810094 51.043943)	1277
Gustav-Freytag-Straße	Gustav Freytag	männlich	Politiker	Point(13.810094 51.043943)	1277
Gustav-Freytag-Straße	Gustav Freytag	männlich	Dramatiker	Point(13.810094 51.043943)	1277
Gustav-Freytag-Straße	Gustav Freytag	männlich	Journalist	Point(13.810094 51.043943)	1277
Gustav-Freytag-Straße	Gustav Freytag	männlich	Romancier	Point(13.810094 51.043943)	1277
Arno-Holz-Allee	Arno Holz	männlich	Schriftsteller	Point(13.766793 51.071709)	1099
Arno-Holz-Allee	Arno Holz	männlich	Dichter	Point(13.766793 51.071709)	1099
Arno-Holz-Allee	Arno Holz	männlich	Dramatiker	Point(13.766793 51.071709)	1099
Arno-Holz-Allee	Arno Holz	männlich	Journalist	Point(13.766793 51.071709)	1099
Hans-Grundig-Straße	Hans Grundig	männlich	Maler	Point(13.761469 51.051538)	1307
Hans-Grundig-Straße	Hans Grundig	männlich	Hochschullehrer	Point(13.761469 51.051538)	1307
Hans-Grundig-Straße	Hans Grundig	männlich	Grafiker	Point(13.761469 51.051538)	1307
Wilhelm-Buck-Straße	Wilhelm Buck	männlich	Politiker	Point(13.748117 51.058334)	1097
Wilhelm-Buck-Straße	Wilhelm Buck	männlich	Gewerkschafter	Point(13.748117 51.058334)	1097
Simrockstraße	Karl Simrock	männlich	Dichter	Point(13.812675 51.044181)	1277
Simrockstraße	Karl Simrock	männlich	Übersetzer	Point(13.812675 51.044181)	1277
Simrockstraße	Karl Simrock	männlich	Dichterjurist	Point(13.812675 51.044181)	1277
Simrockstraße	Karl Simrock	männlich	Hochschullehrer	Point(13.812675 51.044181)	1277
Simrockstraße	Karl Simrock	männlich	Germanist	Point(13.812675 51.044181)	1277
Simrockstraße	Karl Simrock	männlich	Linguist	Point(13.812675 51.044181)	1277
Melanchthonstraße	Philipp Melanchthon	männlich	Astronom	Point(13.754449 51.061071)	1099
Melanchthonstraße	Philipp Melanchthon	männlich	Schriftsteller	Point(13.754449 51.061071)	1099
Melanchthonstraße	Philipp Melanchthon	männlich	Astrologe	Point(13.754449 51.061071)	1099
Melanchthonstraße	Philipp Melanchthon	männlich	Reformator	Point(13.754449 51.061071)	1099
Melanchthonstraße	Philipp Melanchthon	männlich	Theologe	Point(13.754449 51.061071)	1099
Melanchthonstraße	Philipp Melanchthon	männlich	Hochschullehrer	Point(13.754449 51.061071)	1099
Melanchthonstraße	Philipp Melanchthon	männlich	Philosoph	Point(13.754449 51.061071)	1099
Melanchthonstraße	Philipp Melanchthon	männlich	Klassischer Philologe	Point(13.754449 51.061071)	1099
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Schriftsteller	Point(13.812052 51.047879)	1277
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Dichter	Point(13.812052 51.047879)	1277
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Pädagoge	Point(13.812052 51.047879)	1277
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Kunsthistoriker	Point(13.812052 51.047879)	1277
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Publizist	Point(13.812052 51.047879)	1277
Erich-Ponto-Straße	Erich Ponto	männlich	Bühnenschauspieler	Point(13.747683 51.058996)	1097
Erich-Ponto-Straße	Erich Ponto	männlich	Filmschauspieler	Point(13.747683 51.058996)	1097
Louis-Braille-Straße	Louis Braille	männlich	Erfinder	Point(13.773708 51.068286)	1099
Louis-Braille-Straße	Louis Braille	männlich	Organist	Point(13.773708 51.068286)	1099
Louis-Braille-Straße	Louis Braille	männlich	Q56312751	Point(13.773708 51.068286)	1099
Gerokstraße	Karl von Gerok	männlich	Schriftsteller	Point(13.763821 51.053141)	1307
Gerokstraße	Karl von Gerok	männlich	Dichter	Point(13.763821 51.053141)	1307
Gerokstraße	Karl von Gerok	männlich	Theologe	Point(13.763821 51.053141)	1307
Heinrich-Schütz-Straße	Heinrich Schütz	männlich	Komponist	Point(13.81149 51.04606)	1277
Heinrich-Schütz-Straße	Heinrich Schütz	männlich	Organist	Point(13.81149 51.04606)	1277
Liststraße	Friedrich List	männlich	Schriftsteller	Point(13.731806 51.076359)	1127
Liststraße	Friedrich List	männlich	Politiker	Point(13.731806 51.076359)	1127
Liststraße	Friedrich List	männlich	Unternehmer	Point(13.731806 51.076359)	1127
Liststraße	Friedrich List	männlich	Wirtschaftswissenschaftler	Point(13.731806 51.076359)	1127
Liststraße	Friedrich List	männlich	Diplomat	Point(13.731806 51.076359)	1127
Liststraße	Friedrich List	männlich	Hochschullehrer	Point(13.731806 51.076359)	1127
Liststraße	Friedrich List	männlich	Journalist	Point(13.731806 51.076359)	1127
Senefelderstraße	Alois Senefelder	männlich	Schauspieler	Point(13.786571 51.053325)	1307
Senefelderstraße	Alois Senefelder	männlich	Schauspieler	Point(13.786571 51.053325)	1309
Senefelderstraße	Alois Senefelder	männlich	Erfinder	Point(13.786571 51.053325)	1307
Senefelderstraße	Alois Senefelder	männlich	Erfinder	Point(13.786571 51.053325)	1309
Senefelderstraße	Alois Senefelder	männlich	Dramatiker	Point(13.786571 51.053325)	1307
Senefelderstraße	Alois Senefelder	männlich	Dramatiker	Point(13.786571 51.053325)	1309
Senefelderstraße	Alois Senefelder	männlich	Lithograf	Point(13.786571 51.053325)	1307
Senefelderstraße	Alois Senefelder	männlich	Lithograf	Point(13.786571 51.053325)	1309
Theresienstraße	Maria Theresia von Österreich	weiblich	Aristokrat	Point(13.742361 51.062808)	1097
Carolinenstraße	Karoline Ferdinande von Österreich	weiblich	Aristokrat	Point(13.744284 51.063634)	1097
Hedwigstraße	Hedwig von Dänemark	weiblich	Aristokrat	Point(13.735355 51.063756)	1097
Draesekestraße	Felix Draeseke	männlich	Schriftsteller	Point(13.810111 51.046165)	1277
Draesekestraße	Felix Draeseke	männlich	Komponist	Point(13.810111 51.046165)	1277
Draesekestraße	Felix Draeseke	männlich	Hochschullehrer	Point(13.810111 51.046165)	1277
Draesekestraße	Felix Draeseke	männlich	Musikpädagoge	Point(13.810111 51.046165)	1277
Draesekestraße	Felix Draeseke	männlich	Theoretiker	Point(13.810111 51.046165)	1277
Heinrichstraße	Heinrich der Fromme	männlich	Herrscher	Point(13.740617 51.059864)	1097
Georgenstraße	Georg der Bärtige	männlich	Politiker	Point(13.748277 51.062028)	1097
Oehmestraße	Ernst Erwin Oehme	männlich	Maler	Point(13.807708 51.048492)	1277
Oehmestraße	Ernst Erwin Oehme	männlich	Zeichner	Point(13.807708 51.048492)	1277
Wigardstraße	Franz Jacob Wigard	männlich	Arzt	Point(13.750011 51.057939)	1097
Wigardstraße	Franz Jacob Wigard	männlich	Politiker	Point(13.750011 51.057939)	1097
Wigardstraße	Franz Jacob Wigard	männlich	Stenograph	Point(13.750011 51.057939)	1097
Gehestraße	Franz Ludwig Gehe	männlich	Unternehmer	Point(13.730346 51.073585)	1127
Gehestraße	Franz Ludwig Gehe	männlich	Philanthrop	Point(13.730346 51.073585)	1127
Nieritzstraße	Karl Gustav Nieritz	männlich	Schriftsteller	Point(13.741466 51.062148)	1097
Nieritzstraße	Karl Gustav Nieritz	männlich	Lehrer	Point(13.741466 51.062148)	1097
Harkortstraße	Gustav Harkort	männlich	Politiker	Point(13.731457 51.077237)	1127
Harkortstraße	Gustav Harkort	männlich	Bankier	Point(13.731457 51.077237)	1127
Hartigstraße	Karl Ernst Hartig	männlich	Hochschullehrer	Point(13.72861 51.072401)	1127
Ludwig-Hartmann-Straße	Ludwig Hartmann	männlich	Schriftsteller	Point(13.812282 51.04125)	1277
Ludwig-Hartmann-Straße	Ludwig Hartmann	männlich	Komponist	Point(13.812282 51.04125)	1277
Ludwig-Hartmann-Straße	Ludwig Hartmann	männlich	Pianist	Point(13.812282 51.04125)	1277
Ludwig-Hartmann-Straße	Ludwig Hartmann	männlich	Musikkritiker	Point(13.812282 51.04125)	1277
Polenzstraße	Maximilian von Polenz	männlich	Politiker	Point(13.808694 51.04093)	1277
Polenzstraße	Maximilian von Polenz	männlich	Amtshauptmann	Point(13.808694 51.04093)	1277
Scariastraße	Emil Scaria	männlich	Opernsänger	Point(13.808898 51.043659)	1277
Reinhold-Becker-Straße	Reinhold Becker	männlich	Komponist	Point(13.807708 51.048492)	1277
Reinhold-Becker-Straße	Reinhold Becker	männlich	Geiger	Point(13.807708 51.048492)	1277
Reinhold-Becker-Straße	Reinhold Becker	männlich	Hochschullehrer	Point(13.807708 51.048492)	1277
Fuchsstraße	Albert Fuchs	männlich	Komponist	Point(13.809609 51.050743)	1277
Fuchsstraße	Albert Fuchs	männlich	Dirigent	Point(13.809609 51.050743)	1277
Schaufußstraße	Ludwig Wilhelm Schaufuß	männlich	Naturwissenschaftler	Point(13.812156 51.039653)	1277
Schaufußstraße	Ludwig Wilhelm Schaufuß	männlich	Schriftsteller	Point(13.812156 51.039653)	1277
Schaufußstraße	Ludwig Wilhelm Schaufuß	männlich	Entomologe	Point(13.812156 51.039653)	1277
Paul-Schwarze-Straße	Paul Schwarze	männlich	Tischler	Point(13.746996 51.060325)	1097
Hans-Böhm-Straße	Hans Böhm	männlich	Hochschullehrer	Point(13.803703 51.054888)	1309
Hans-Böhm-Straße	Hans Böhm	männlich	Publizist	Point(13.803703 51.054888)	1309
Gautschweg	Karl Gautsch	männlich	Rechtsanwalt	Point(13.805572 51.054065)	1309
Traubestraße	Joseph Traube	männlich	Kaufmann	Point(13.807536 51.039836)	1277
Traubestraße	Joseph Traube	männlich	Stifter	Point(13.807536 51.039836)	1277
Johannes-Brahms-Straße	Johannes Brahms	männlich	Komponist	Point(13.85689 51.00075)	1259
Johannes-Brahms-Straße	Johannes Brahms	männlich	Dirigent	Point(13.85689 51.00075)	1259
Johannes-Brahms-Straße	Johannes Brahms	männlich	Pianist	Point(13.85689 51.00075)	1259
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Schriftsteller	Point(13.80506 50.99744)	1257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Dichter	Point(13.80506 50.99744)	1257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Jurist	Point(13.80506 50.99744)	1257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Dramatiker	Point(13.80506 50.99744)	1257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Dichterjurist	Point(13.80506 50.99744)	1257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Journalist	Point(13.80506 50.99744)	1257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Satiriker	Point(13.80506 50.99744)	1257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Prosaist	Point(13.80506 50.99744)	1257
Martin-Opitz-Straße	Martin Opitz	männlich	Schriftsteller	Point(13.66036 51.06038)	1157
Martin-Opitz-Straße	Martin Opitz	männlich	Dichter	Point(13.66036 51.06038)	1157
Martin-Opitz-Straße	Martin Opitz	männlich	Übersetzer	Point(13.66036 51.06038)	1157
Martin-Opitz-Straße	Martin Opitz	männlich	Hauslehrer	Point(13.66036 51.06038)	1157
Martin-Opitz-Straße	Martin Opitz	männlich	Dichterjurist	Point(13.66036 51.06038)	1157
Martin-Opitz-Straße	Martin Opitz	männlich	Literaturtheoretiker	Point(13.66036 51.06038)	1157
Wilhelm-Bölsche-Straße	Wilhelm Bölsche	männlich	Schriftsteller	Point(13.85822 51.0021)	1259
Wilhelm-Bölsche-Straße	Wilhelm Bölsche	männlich	Herausgeber	Point(13.85822 51.0021)	1259
Besselplatz	Friedrich Wilhelm Bessel	männlich	Astronom	Point(13.7864 51.01332)	1237
Besselplatz	Friedrich Wilhelm Bessel	männlich	Physiker	Point(13.7864 51.01332)	1237
Besselplatz	Friedrich Wilhelm Bessel	männlich	Mathematiker	Point(13.7864 51.01332)	1237
Besselplatz	Friedrich Wilhelm Bessel	männlich	Landvermesser	Point(13.7864 51.01332)	1237
Besselplatz	Friedrich Wilhelm Bessel	männlich	Hochschullehrer	Point(13.7864 51.01332)	1237
Bonhoefferplatz	Dietrich Bonhoeffer	männlich	Dichter	Point(13.70169 51.03871)	1159
Bonhoefferplatz	Dietrich Bonhoeffer	männlich	Theologe	Point(13.70169 51.03871)	1159
Bonhoefferplatz	Dietrich Bonhoeffer	männlich	Widerstandskämpfer	Point(13.70169 51.03871)	1159
Bonhoefferplatz	Dietrich Bonhoeffer	männlich	Philosoph	Point(13.70169 51.03871)	1159
August-Bebel-Straße (Cossebaude)	August Bebel	männlich	Schriftsteller	Point(13.63305 51.08641)	1156
August-Bebel-Straße (Cossebaude)	August Bebel	männlich	Politiker	Point(13.63305 51.08641)	1156
August-Bebel-Straße (Cossebaude)	August Bebel	männlich	Drechsler	Point(13.63305 51.08641)	1156
Prof.-Billroth-Straße	Theodor Billroth	männlich	Arzt	Point(13.82789 50.99722)	1259
Prof.-Billroth-Straße	Theodor Billroth	männlich	Professor	Point(13.82789 50.99722)	1259
Prof.-Billroth-Straße	Theodor Billroth	männlich	Pianist	Point(13.82789 50.99722)	1259
Prof.-Billroth-Straße	Theodor Billroth	männlich	Chirurg	Point(13.82789 50.99722)	1259
Marie-Hankel-Straße	Marie Hankel	weiblich	Schriftsteller	Point(13.83326 51.01908)	1279
Marie-Hankel-Straße	Marie Hankel	weiblich	Dichter	Point(13.83326 51.01908)	1279
Marie-Hankel-Straße	Marie Hankel	weiblich	Suffragette	Point(13.83326 51.01908)	1279
Marie-Hankel-Straße	Marie Hankel	weiblich	Esperantist	Point(13.83326 51.01908)	1279
Lönsstraße	Hermann Löns	männlich	Drehbuchautor	Point(13.85278 50.99988)	1259
Lönsstraße	Hermann Löns	männlich	Schriftsteller	Point(13.85278 50.99988)	1259
Lönsstraße	Hermann Löns	männlich	Dichter	Point(13.85278 50.99988)	1259
Lönsstraße	Hermann Löns	männlich	Journalist	Point(13.85278 50.99988)	1259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Komponist	Point(13.83508 51.00397)	1259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Dirigent	Point(13.83508 51.00397)	1259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Pianist	Point(13.83508 51.00397)	1259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Hochschullehrer	Point(13.83508 51.00397)	1259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Musikwissenschaftler	Point(13.83508 51.00397)	1259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Musikpädagoge	Point(13.83508 51.00397)	1259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Komponist klassischer Musik	Point(13.83508 51.00397)	1259
Josef-Herrmann-Straße	Josef Herrmann	männlich	Opernsänger	Point(13.82836 51.04215)	1326
Roseggerstraße	Peter Rosegger	männlich	Schriftsteller	Point(13.83239 51.05305)	1326
Roseggerstraße	Peter Rosegger	männlich	Dichter	Point(13.83239 51.05305)	1326
Therese-Malten-Straße	Therese Malten	weiblich	Opernsänger	Point(13.85813 51.00637)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Künstler	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Illustrator	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Plakatkünstler	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Maler	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Bildhauer	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Grafiker	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Designer	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Druckgrafiker	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Bauzeichner	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Zeichner	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Lithograf	Point(13.86066 51.00453)	1259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Autobiograf	Point(13.86066 51.00453)	1259
Ludwig-Kossuth-Straße	Lajos Kossuth	männlich	Rechtsanwalt	Point(13.73808 51.11771)	1109
Ludwig-Kossuth-Straße	Lajos Kossuth	männlich	Politiker	Point(13.73808 51.11771)	1109
Ludwig-Kossuth-Straße	Lajos Kossuth	männlich	Wirtschaftswissenschaftler	Point(13.73808 51.11771)	1109
Ludwig-Kossuth-Straße	Lajos Kossuth	männlich	Journalist	Point(13.73808 51.11771)	1109
Bünauplatz	Heinrich von Bünau	männlich	Historiker	Point(13.69949 51.04077)	1159
Wilhelm-Weitling-Straße	Wilhelm Weitling	männlich	Schriftsteller	Point(13.86567 51.00181)	1259
Wilhelm-Weitling-Straße	Wilhelm Weitling	männlich	Publizist	Point(13.86567 51.00181)	1259
Ludwig-Richter-Straße	Ludwig Richter	männlich	Illustrator	Point(13.82692 51.05124)	1326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Maler	Point(13.82692 51.05124)	1326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Hochschullehrer	Point(13.82692 51.05124)	1326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Grafiker	Point(13.82692 51.05124)	1326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Radierer	Point(13.82692 51.05124)	1326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Autobiograf	Point(13.82692 51.05124)	1326
Köhlerstraße	Johann Gottfried Köhler	männlich	Astronom	Point(13.78838 51.0043)	1239
Kotzschweg	August Kotzsch	männlich	Fotograf	Point(13.82777 51.04923)	1326
Putjatinplatz	Nikolai Abramowitsch Putjatin	männlich	Philosoph	Point(13.848643 51.004242)	1259
Robert-Diez-Straße	Robert Diez	männlich	Bildhauer	Point(13.82414 51.05161)	1326
Robert-Diez-Straße	Robert Diez	männlich	Hochschullehrer	Point(13.82414 51.05161)	1326
Heinrich-Bauer-Straße	Heinrich Bauer	männlich	Revolutionär	Point(13.8554 51.00213)	1259
Conertplatz	Herbert Conert	männlich	Architekt	Point(13.69251 51.04585)	1159
Hermann-Schmitt-Platz	Hermann Schmitt	männlich	Jurist	Point(13.82499 50.99278)	1259
Hermann-Schmitt-Platz	Hermann Schmitt	männlich	Hochschullehrer	Point(13.82499 50.99278)	1259
Marie-Wittich-Straße	Marie Wittich	weiblich	Opernsänger	Point(13.77883 51.01307)	1237
Max-Sachs-Straße	Max Sachs	männlich	Schriftsteller	Point(13.66751 51.06575)	1157
Max-Sachs-Straße	Max Sachs	männlich	Politiker	Point(13.66751 51.06575)	1157
Max-Sachs-Straße	Max Sachs	männlich	Redakteur	Point(13.66751 51.06575)	1157
Max-Sachs-Straße	Max Sachs	männlich	Journalist	Point(13.66751 51.06575)	1157
Hauboldstraße	Georg Gottlieb Haubold	männlich	Naturwissenschaftler	Point(13.78549 51.00434)	1239
Krügerstraße	Carl Reinhard Krüger	männlich	Graveur	Point(13.83008 51.05151)	1326
Krügerstraße	Carl Reinhard Krüger	männlich	Medailleur	Point(13.83008 51.05151)	1326
Edmund-Leistner-Weg	Edmund Leistner	männlich	Bürgermeister	Point(13.837789 51.025753)	1279
William-Shakespeare-Straße	William Shakespeare	männlich	Dramatiker	Point(13.7664 51.11012)	1109
Ebertplatz	Friedrich Ebert	männlich	Politiker	Point(13.705247 51.041777)	1159
Goethestraße	Johann Wolfgang von Goethe	männlich	Schriftsteller	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Komponist	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Rechtsanwalt	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Dichter	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Politiker	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Physiker	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Bibliothekar	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Jurist	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Diplomat	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Dramatiker	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Universalgelehrter	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Zoologe	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Staatsmann	Point(13.848995 51.128296)	1465
Goethestraße	Johann Wolfgang von Goethe	männlich	Maler	Point(13.848995 51.128296)	1465
